Pardubice;Rybitví;1107
Rychnov nad Kněžnou;Rybná nad Zdobnicí;361
Jihlava;Rybné;90
Kralovice;Rybnice;468
Vyškov;Rybníček;232
Havlíčkův Brod;Rybníček;54
Česká Třebová;Rybník;687
Domažlice;Rybník;147
Moravský Krumlov;Rybníky;376
Dobříš;Rybníky;359
Varnsdorf;Rybniště;562
Moravská Třebová;Rychnov na Moravě;513
Rychnov nad Kněžnou;Rychnov nad Kněžnou;9250
Jablonec nad Nisou;Rychnov u Jablonce nad Nisou;2232
Jaroměř;Rychnovek;536
Bohumín;Rychvald;6346
Ústí nad Labem;Ryjice;167
Rýmařov;Rýmařov;7247
Holešov;Rymice;514
Pelhřimov;Rynárec;516
Rakovník;Rynholec;807
Liberec;Rynoltice;667
Rýmařov;Ryžoviště;530
Telč;Řásná;206
Přelouč;Řečany nad Labem;1133
Humpolec;Řečice;118
Nové Město na Moravě;Řečice;391
Benešov;Řehenice;371
Ústí nad Labem;Řehlovice;1226
Třinec;Řeka;478
Tábor;Řemíčov;78
Přeštice;Řenče;763
Kutná Hora;Řendějov;209
Tábor;Řepeč;240
Strakonice;Řepice;366
Mělník;Řepín;544
Frýdek-Místek;Řepiště;1574
Vysoké Mýto;Řepníky;325
Mladá Boleslav;Řepov;581
Rakovník;Řeřichy;90
Chrudim;Řestoky;410
Ústí nad Orlicí;Řetová;599
Ústí nad Orlicí;Řetůvka;243
Černošice;Řevnice;2832
Rakovník;Řevničov;1191
Šlapanice;Řícmanice;666
Rosice;Říčany;1693
Říčany;Říčany;12152
Rosice;Říčky;320
Rychnov nad Kněžnou;Říčky v Orlických horách;78
Šternberk;Řídeč;177
Telč;Řídelov;73
Litomyšl;Řídký;59
Tišnov;Řikonín;36
Náchod;Říkov;178
Přerov;Říkovice;411
České Budějovice;Římov;729
Třebíč;Římov;367
Vlašim;Řimovice;183
Soběslav;Řípec;270
Slaný;Řisuty;301
Černošice;Řitka;999
Mladá Boleslav;Řitonice;73
Polička;Sádek;431
Příbram;Sádek;194
Karlovy Vary;Sadov;1071
Hradec Králové;Sadová;281
Nymburk;Sadská;2653
Pacov;Salačova Lhota;114
Uherské Hradiště;Salaš;343
Kutná Hora;Samopše;146
Olomouc;Samotišky;1144
Pacov;Samšín;137
Jičín;Samšina;234
Poděbrady;Sány;449
Žďár nad Sázavou;Sázava;543
Lanškroun;Sázava;485
Benešov;Sázava;3143
Světlá nad Sázavou;Sázavka;277
Slaný;Sazená;266
Žďár nad Sázavou;Sazomín;195
Zlín;Sazovice;639
Jičín;Sběř;253
Rokycany;Sebečice;62
Boskovice;Sebranice;526
Litomyšl;Sebranice;811
Chrudim;Seč;1521
Vysoké Mýto;Seč;134
Blovice;Seč;252
Telč;Sedlatice;54
Sedlčany;Sedlčany;6112
České Budějovice;Sedlec;430
Mikulov;Sedlec;750
Náměšť nad Oslavou;Sedlec;216
Kralovice;Sedlec;92
Brandýs nad Labem-Stará Boleslav;Sedlec;291
Mladá Boleslav;Sedlec;195
Lovosice;Sedlec;180
Sedlčany;Sedlec-Prčice;2415
Soběslav;Sedlečko u Soběslavě;127
Telč;Sedlejov;245
Chotěboř;Sedletín;239
Blatná;Sedlice;1072
Humpolec;Sedlice;120
Příbram;Sedlice;220
Jičín;Sedliště;87
Frýdek-Místek;Sedliště;1376
Litomyšl;Sedliště;215
Nepomuk;Sedliště;94
Nový Jičín;Sedlnice;1333
Dobruška;Sedloňov;179
Luhačovice;Sehradice;589
Bystřice nad Pernštejnem;Sejřek;140
Jičín;Sekeřice;103
Nymburk;Seletice;179
Přelouč;Selmice;106
Prostějov;Seloutky;416
Česká Třebová;Semanín;516
Mladá Boleslav;Semčice;599
Dobruška;Semechnice;352
Lysá nad Labem;Semice;798
Semily;Semily;7076
Přelouč;Semín;501
Horšovský Týn;Semněvice;179
Čáslav;Semtěš;219
Nové Město nad Metují;Sendraž;89
Hradec Králové;Sendražice;344
Rakovník;Senec;222
Blansko;Senetářov;473
Poděbrady;Senice;163
Litovel;Senice na Hané;1567
Litovel;Senička;300
Vsetín;Seninka;262
Říčany;Senohraby;999
Rakovník;Senomaty;1009
Ivančice;Senorady;334
Humpolec;Senožaty;626
Tišnov;Sentice;535
Milevsko;Sepekov;1174
Pardubice;Sezemice;3282
Mnichovo Hradiště;Sezemice;100
Tábor;Sezimovo Ústí;6093
Čáslav;Schořov;74
Brandýs nad Labem-Stará Boleslav;Sibřina;678
Šlapanice;Silůvky;698
Rokycany;Sirá;124
Žďár nad Sázavou;Sirákov;218
Lovosice;Siřejovice;234
Šlapanice;Sivice;866
Soběslav;Skalice;425
Moravský Krumlov;Skalice;434
Hradec Králové;Skalice;521
Boskovice;Skalice nad Svitavou;509
Nový Bor;Skalice u České Lípy;1324
Tišnov;Skalička;134
Hranice;Skalička;529
Kyjov;Skalka;141
Prostějov;Skalka;221
Česká Lípa;Skalka u Doks;138
Cheb;Skalná;1574
Mladá Boleslav;Skalsko;315
Písek;Skály;244
Strakonice;Skály;64
Stříbro;Skapce;102
Přeštice;Skašov;190
Kroměříž;Skaštice;328
Žďár nad Sázavou;Sklené;93
Svitavy;Sklené;209
Velké Meziříčí;Sklené nad Oslavou;200
Vodňany;Skočice;188
Rokycany;Skomelno;172
Tábor;Skopytce;143
Havlíčkův Brod;Skorkov;71
Mladá Boleslav;Skorkov;503
Kyjov;Skoronice;468
Jeseník;Skorošice;627
Bystřice nad Pernštejnem;Skorotice;109
Vysoké Mýto;Skořenice;348
Rokycany;Skořice;230
Kopřivnice;Skotnice;670
Olomouc;Skrbeň;1013
Boskovice;Skrchov;92
Most;Skršín;223
Tábor;Skrýchov u Malšic;119
Tišnov;Skryje;57
Havlíčkův Brod;Skryje;159
Rakovník;Skryje;138
Velké Meziříčí;Skřinářov;125
Hořovice;Skřipel;107
Opava;Skřipov;842
Konice;Skřípov;285
Nový Bydžov;Skřivany;881
Havlíčkův Brod;Skuhrov;232
Železný Brod;Skuhrov;483
Beroun;Skuhrov;434
Rychnov nad Kněžnou;Skuhrov nad Bělou;953
Chrudim;Skuteč;4366
Kolín;Skvrňov;165
Rakovník;Slabce;606
Písek;Slabčice;301
Semily;Slaná;575
Strakonice;Slaník;134
Slaný;Slaný;12621
Tábor;Slapsko;120
Tábor;Slapy;405
Černošice;Slapy;719
Znojmo;Slatina;206
Bílovec;Slatina;629
Moravská Třebová;Slatina;136
Vysoké Mýto;Slatina;370
Horažďovice;Slatina;95
Kralovice;Slatina;52
Kladno;Slatina;495
Lovosice;Slatina;236
Náchod;Slatina nad Úpou;256
Rychnov nad Kněžnou;Slatina nad Zdobnicí;713
Chrudim;Slatiňany;3553
Olomouc;Slatinice;1388
Prostějov;Slatinky;491
Jičín;Slatiny;475
Trhové Sviny;Slavče;571
Třebíč;Slavětice;206
Chotěboř;Slavětín;85
Litovel;Slavětín;161
Louny;Slavětín;463
Nové Město nad Metují;Slavětín nad Metují;214
Jičín;Slavhostice;114
Luhačovice;Slavičín;5516
Třebíč;Slavičky;226
Chotěboř;Slavíkov;265
Moravské Budějovice;Slavíkovice;175
Opava;Slavkov;1702
Uherský Brod;Slavkov;565
Bystřice pod Hostýnem;Slavkov pod Hostýnem;535
Slavkov u Brna;Slavkov u Brna;5578
Havlíčkův Brod;Slavníč;51
Dačice;Slavonice;2076
Nové Město nad Metují;Slavoňov;250
Kutná Hora;Slavošov;130
Pardubice;Slepotice;371
Krnov;Slezské Pavlovice;164
Krnov;Slezské Rudoltice;448
Luhačovice;Slopné;479
Blansko;Sloup;822
Nový Bor;Sloup v Čechách;632
Litomyšl;Sloupnice;1439
Chotěboř;Sloupno;34
Nový Bydžov;Sloupno;442
Poděbrady;Sloveč;434
Vlašim;Slověnice;27
Brandýs nad Labem-Stará Boleslav;Sluhy;578
Nový Bor;Slunečná;118
Znojmo;Slup;414
Vizovice;Slušovice;2467
Říčany;Sluštice;447
Světlá nad Sázavou;Služátky;146
Opava;Služovice;688
Slaný;Smečno;1691
Rokycany;Smědčice;235
Písek;Smetanova Lhota;227
Nový Bydžov;Smidary;1308
Votice;Smilkov;234
Třinec;Smilovice;660
Mladá Boleslav;Smilovice;583
Rakovník;Smilovice;57
Tábor;Smilovy Hory;314
Hradec Králové;Smiřice;2410
Karlovy Vary;Smolné Pece;161
Louny;Smolnice;367
Příbram;Smolotely;207
Chrudim;Smrček;102
Jihlava;Smrčná;353
Třebíč;Smrk;214
Prostějov;Smržice;1379
Třeboň;Smržov;96
Hradec Králové;Smržov;416
Tanvald;Smržovka;3058
Litoměřice;Snědovice;673
Vlašim;Snět;89
Nové Město na Moravě;Sněžné;621
Dobruška;Sněžné;111
Bučovice;Snovídky;289
Hořice;Sobčice;255
Benešov;Soběhrdy;320
Lipník nad Bečvou;Soběchleby;509
Přeštice;Soběkury;512
Kaplice;Soběnov;307
Jičín;Soběraz;91
Soběslav;Soběslav;5905
Turnov;Soběslavice;133
Kroměříž;Soběsuky;309
Sušice;Soběšice;340
Kutná Hora;Soběšín;149
Frýdek-Místek;Soběšovice;796
Chrudim;Sobětuchy;771
Chotěboř;Sobíňov;613
Přerov;Sobíšky;140
Žamberk;Sobkovice;206
Šumperk;Sobotín;1003
Jičín;Sobotka;1954
Židlochovice;Sobotovice;481
Kyjov;Sobůlky;729
Mladá Boleslav;Sojovice;444
Poděbrady;Sokoleč;858
Šlapanice;Sokolnice;1850
Sokolov;Sokolov;19782
Příbram;Solenice;320
Rychnov nad Kněžnou;Solnice;1758
Ústí nad Orlicí;Sopotnice;763
Přelouč;Sopřeč;224
Česká Lípa;Sosnová;596
Opava;Sosnová;344
Čáslav;Souňov;118
Strakonice;Sousedovice;233
Vlašim;Soutice;216
Hradec Králové;Sovětice;186
Mladá Boleslav;Sovínky;256
Přelouč;Sovolusky;109
Blovice;Spálené Poříčí;2335
Odry;Spálov;757
Domažlice;Spáňov;166
Nové Město na Moravě;Spělkov;33
Blansko;Spešov;528
Pardubice;Spojil;441
Mělník;Spomyšl;415
Chomutov;Spořice;1247
Otrokovice;Spytihněv;1472
Prostějov;Srbce;70
Rakovník;Srbeč;261
Domažlice;Srbice;341
Teplice;Srbice;364
Děčín;Srbská Kamenice;217
Beroun;Srbsko;440
Horšovský Týn;Srby;377
Nepomuk;Srby;145
Pardubice;Srch;1317
Sušice;Srní;192
Český Krumlov;Srnín;266
Pardubice;Srnojedy;616
České Budějovice;Srubec;2176
Vysoké Mýto;Sruby;486
Tábor;Stádlec;483
Vimperk;Stachy;988
Jihlava;Stáj;145
Znojmo;Stálky;108
Třeboň;Staňkov;183
Horšovský Týn;Staňkov;2752
Kutná Hora;Staňkovice;221
Litoměřice;Staňkovice;36
Žatec;Staňkovice;865
Karlovy Vary;Stanovice;513
Dvůr Králové nad Labem;Stanovice;49
Rosice;Stanoviště;311
Jeseník;Stará Červená Voda;528
Dobříš;Stará Huť;1178
Lysá nad Labem;Stará Lysá;489
Nová Paka;Stará Paka;1750
Telč;Stará Říše;519
Rýmařov;Stará Ves;426
Přerov;Stará Ves;531
Ostrava;Stará Ves nad Ondřejnicí;2392
Mariánské Lázně;Stará Voda;433
Hradec Králové;Stará Voda;123
Humpolec;Staré Bříště;52
Trutnov;Staré Buky;493
Frýdlant nad Ostravicí;Staré Hamry;481
Bruntál;Staré Heřminovy;167
Dačice;Staré Hobzí;452
České Budějovice;Staré Hodějovice;1012
Pardubice;Staré Hradiště;1505
Jičín;Staré Hrady;158
Uherské Hradiště;Staré Hutě;106
Pardubice;Staré Jesenčany;349
Rumburk;Staré Křečany;1068
Bruntál;Staré Město;795
Frýdek-Místek;Staré Město;1288
Šumperk;Staré Město;1530
Moravská Třebová;Staré Město;849
Uherské Hradiště;Staré Město;5653
Jindřichův Hradec;Staré Město pod Landštejnem;401
Jičín;Staré Místo;277
Tachov;Staré Sedliště;942
Sokolov;Staré Sedlo;719
Tachov;Staré Sedlo;211
Hořice;Staré Smrkovice;219
Vítkov;Staré Těchanovice;126
Pardubice;Staré Ždánice;498
Čáslav;Starkoč;125
Náchod;Stárkov;550
Příbram;Starosedlský Hrádek;115
Hustopeče;Starovice;759
Hustopeče;Starovičky;722
Nový Bydžov;Starý Bydžov;357
Uherský Brod;Starý Hrozenkov;711
Nový Jičín;Starý Jičín;2392
Kolín;Starý Kolín;1335
Pardubice;Starý Mateřov;557
Znojmo;Starý Petřín;193
Plzeň;Starý Plzenec;4307
Hodonín;Starý Poddvorov;828
Děčín;Starý Šachov;177
Lysá nad Labem;Starý Vestec;138
Třebíč;Stařeč;1426
Prostějov;Stařechovice;468
Frýdek-Místek;Staříč;1863
Polička;Stašov;216
Beroun;Stašov;370
Černošice;Statenice;1112
Mohelnice;Stavenice;113
Kyjov;Stavěšice;319
Pardubice;Stéblová;193
Ústí nad Labem;Stebno;427
Opava;Stěbořice;1225
Kladno;Stehelčeves;715
Milevsko;Stehlovice;81
Hradec Králové;Stěžery;1701
Prostějov;Stínava;130
Stod;Stod;3017
Kladno;Stochov;4606
Pelhřimov;Stojčín;99
Přelouč;Stojice;181
Chrudim;Stolany;329
Jihlava;Stonařov;890
Karviná;Stonava;1559
Znojmo;Stošíkovice na Louce;239
Prachatice;Stožec;184
Vodňany;Stožice;299
Hradec Králové;Stračov;254
Slaný;Stradonice;103
Vysoké Mýto;Stradouň;157
Kravaře;Strahovice;762
Telč;Strachoňovice;72
Znojmo;Strachotice;855
Hustopeče;Strachotín;701
Bystřice nad Pernštejnem;Strachujov;119
Strakonice;Strakonice;18809
Litomyšl;Strakov;198
Nymburk;Straky;439
Říčany;Strančice;1881
Velké Meziříčí;Stránecká Zhoř;510
Uherský Brod;Strání;3015
Mělník;Stránka;173
Benešov;Stranný;90
Strakonice;Strašice;161
Rokycany;Strašice;2027
Sušice;Strašín;278
Roudnice nad Labem;Straškov-Vodochody;874
Mladá Boleslav;Strašnov;237
Přelouč;Strašov;269
Lysá nad Labem;Stratov;468
Domažlice;Stráž;195
Tachov;Stráž;984
Jindřichův Hradec;Stráž nad Nežárkou;749
Liberec;Stráž nad Nisou;1930
Ostrov;Stráž nad Ohří;505
Česká Lípa;Stráž pod Ralskem;3117
Bystřice nad Pernštejnem;Strážek;734
Konice;Stražisko;367
Mnichovo Hradiště;Strážiště;108
České Budějovice;Strážkovice;426
Lanškroun;Strážná;91
Vrchlabí;Strážné;175
Veselí nad Moravou;Strážnice;4790
Vimperk;Strážný;233
Klatovy;Strážov;1139
Kyjov;Strážovice;499
Mladá Boleslav;Strenice;156
Tišnov;Strhaře;117
Jindřichův Hradec;Strmilov;1226
Vlašim;Strojetice;114
Třebíč;Stropešín;106
Benešov;Struhařov;751
Říčany;Struhařov;717
Šternberk;Strukov;130
Prachatice;Strunkovice nad Blanicí;1051
Strakonice;Strunkovice nad Volyňkou;112
Chomutov;Strupčice;814
Semily;Stružinec;594
Karlovy Vary;Stružná;487
Česká Lípa;Stružnice;848
České Budějovice;Strýčice;55
Černošice;Středokluky;877
Šlapanice;Střelice;2466
Znojmo;Střelice;136
Stod;Střelice;119
Vsetín;Střelná;500
Strakonice;Střelské Hoštice;765
Chrudim;Střemošice;148
Mělník;Střemy;389
Litovel;Střeň;515
Jičín;Střevač;231
Hradec Králové;Střezetice;332
Votice;Střezimíř;276
Kraslice;Stříbrná;395
Říčany;Stříbrná Skalice;1172
Havlíčkův Brod;Stříbrné Hory;215
Přerov;Stříbrnice;207
Uherské Hradiště;Stříbrnice;356
Stříbro;Stříbro;6259
Třeboň;Stříbřec;396
Kroměříž;Střílky;537
Kaplice;Střítež;324
Bystřice nad Pernštejnem;Střítež;99
Jihlava;Střítež;362
Pelhřimov;Střítež;97
Třebíč;Střítež;451
Třinec;Střítež;861
Valašské Meziříčí;Střítež nad Bečvou;722
Hranice;Střítež nad Ludinou;719
Pelhřimov;Střítež pod Křemešníkem;58
České Budějovice;Střížov;188
Jindřichův Hradec;Střížovice;491
Blovice;Střížovice;328
Kroměříž;Střížovice;216
Tachov;Studánka;425
Dačice;Studená;1956
Kralovice;Studená;33
Žamberk;Studené;157
Náměšť nad Oslavou;Studenec;480
Jilemnice;Studenec;1543
Slaný;Studeněves;370
Bílovec;Studénka;8170
Vlašim;Studený;83
Vyškov;Studnice;441
Třebíč;Studnice;120
Náchod;Studnice;953
Hlinsko;Studnice;397
Uherské Hradiště;Stupava;140
Česká Lípa;Stvolínky;273
Boskovice;Stvolová;135
Kutná Hora;Sudějov;71
Boskovice;Sudice;402
Náměšť nad Oslavou;Sudice;306
Kravaře;Sudice;536
Ústí nad Orlicí;Sudislav nad Orlicí;111
Šumperk;Sudkov;963
Mladá Boleslav;Sudoměř;83
Hodonín;Sudoměřice;1024
Tábor;Sudoměřice u Bechyně;636
Tábor;Sudoměřice u Tábora;246
Brandýs nad Labem-Stará Boleslav;Sudovo Hlavno;416
Vysoké Mýto;Sudslava;159
Jihlava;Suchá;224
Litomyšl;Suchá Lhota;77
Uherský Brod;Suchá Loz;949
Konice;Suchdol;509
Kutná Hora;Suchdol;977
Třeboň;Suchdol nad Lužnicí;3011
Nový Jičín;Suchdol nad Odrou;2229
Příbram;Suchodol;304
Znojmo;Suchohrdly;1139
Moravský Krumlov;Suchohrdly u Miroslavi;422
Beroun;Suchomasty;413
Olomouc;Suchonice;154
Veselí nad Moravou;Suchov;439
Trutnov;Suchovršice;298
Boskovice;Suchý;383
Náchod;Suchý Důl;344
Hořice;Sukorady;187
Mladá Boleslav;Sukorady;304
Lovosice;Sulejovice;595
Říčany;Sulice;1561
Boskovice;Sulíkov;236
Kroměříž;Sulimov;136
Stříbro;Sulislav;182
Bystřice nad Pernštejnem;Sulkovec;155
Jeseník;Supíkovice;586
Přerov;Sušice;295
Sušice;Sušice;9398
Uherské Hradiště;Sušice;540
Kladno;Svárov;470
Uherské Hradiště;Svárov;208
Beroun;Svatá;415
Vimperk;Svatá Maří;515
Sokolov;Svatava;1426
Dobříš;Svaté Pole;389
Kyjov;Svatobořice-Mistřín;3019
Jičín;Svatojanský Újezd;73
Vítkov;Svatoňovice;224
Tišnov;Svatoslav;371
Třebíč;Svatoslav;218
Sedlčany;Svatý Jan;550
Trhové Sviny;Svatý Jan nad Malší;484
Beroun;Svatý Jan pod Skalou;135
Vysoké Mýto;Svatý Jiří;256
Kutná Hora;Svatý Mikuláš;716
Zábřeh;Svébohov;359
Brandýs nad Labem-Stará Boleslav;Svémyslice;331
Pelhřimov;Svépravice;107
Horažďovice;Svéradice;285
Olomouc;Svésedlice;176
Jindřichův Hradec;Světce;116
Bílina;Světec;846
Hradec Králové;Světí;248
Říčany;Světice;964
Boskovice;Světlá;205
Bruntál;Světlá Hora;1246
Světlá nad Sázavou;Světlá nad Sázavou;5609
Liberec;Světlá pod Ještědem;811
Český Krumlov;Světlík;201
Žďár nad Sázavou;Světnov;400
Frýdek-Místek;Sviadnov;1780
Kostelec nad Orlicí;Svídnice;137
Chrudim;Svídnice;386
Turnov;Svijanský Újezd;357
Turnov;Svijany;267
Beroun;Svinaře;598
Kladno;Svinařov;602
Přelouč;Svinčany;382
Blansko;Svinošice;300
Soběslav;Sviny;275
Velké Meziříčí;Sviny;90
Boskovice;Svitávka;1513
Svitavy;Svitavy;14256
Trutnov;Svoboda nad Úpou;1692
Bruntál;Svobodné Heřmanice;453
Polička;Svojanov;330
Jilemnice;Svojek;152
Říčany;Svojetice;865
Rakovník;Svojetín;280
Nový Bor;Svojkov;214
Telč;Svojkovice;48
Rokycany;Svojkovice;371
Přelouč;Svojšice;209
Kolín;Svojšice;488
Příbram;Svojšice;87
Stříbro;Svojšín;364
Nový Bor;Svor;554
Tábor;Svrabov;47
Žďár nad Sázavou;Svratka;1192
Hlinsko;Svratouch;752
Černošice;Svrkyně;244
Turnov;Sychrov;173
Rakovník;Sýkořice;469
Tišnov;Synalov;105
Rychnov nad Kněžnou;Synkov-Slemeno;333
Humpolec;Syrov;45
Hradec Králové;Syrovátka;368
Židlochovice;Syrovice;1360
Kyjov;Syrovín;299
Semily;Syřenov;196
Stříbro;Sytno;226
Sokolov;Šabina;279
Znojmo;Šafov;125
Hustopeče;Šakvice;1238
Znojmo;Šanov;1257
Rakovník;Šanov;445
Luhačovice;Šanov;423
Nový Bydžov;Šaplava;109
Slavkov u Brna;Šaratice;866
Kyjov;Šardice;1903
Jičín;Šárovcova Lhota;164
Zlín;Šarovy;227
Znojmo;Šatov;958
Čáslav;Šebestěnice;73
Boskovice;Šebetov;752
Tábor;Šebířov;316
Třebíč;Šebkovice;400
Blansko;Šebrov-Kateřina;687
Žamberk;Šedivec;175
Kroměříž;Šelešovice;292
Karlovy Vary;Šemnice;555
Ostrava;Šenov;5477
Nový Jičín;Šenov u Nového Jičína;1771
Tišnov;Šerkovice;269
Jaroměř;Šestajovice;156
Brandýs nad Labem-Stará Boleslav;Šestajovice;2811
Vlašim;Šetějovice;50
České Budějovice;Ševětín;1183
Hlučín;Šilheřovice;1373
Jihlava;Šimanov;181
Liberec;Šimonovice;1012
Kraslice;Šindelová;269
Rakovník;Šípy;141
Bruntál;Široká Niva;483
Polička;Široký Důl;328
Přerov;Šišma;186
Hustopeče;Šitbořice;1702
Žďár nad Sázavou;Škrdlovice;565
Brandýs nad Labem-Stará Boleslav;Škvorec;1371
Blatná;Škvořetice;261
Šlapanice;Šlapanice;6170
Slaný;Šlapanice;145
Havlíčkův Brod;Šlapanov;660
Šumperk;Šléglov;34
Rumburk;Šluknov;4574
Broumov;Šonov;261
Blansko;Šošůvka;577
Hranice;Špičky;233
Vrchlabí;Špindlerův Mlýn;882
Opava;Štáblovice;564
Plzeň;Šťáhlavy;2313
Šternberk;Štarnov;648
Karlovy Vary;Štědrá;463
Boskovice;Štěchov;148
Strakonice;Štěchovice;186
Černošice;Štěchovice;1646
Strakonice;Štěkeň;724
Třebíč;Štěměchy;254
Přeštice;Štěnovice;1692
Plzeň;Štěnovický Borek;456
Kravaře;Štěpánkovice;2690
Olomouc;Štěpánov;2975
Bystřice nad Pernštejnem;Štěpánov nad Svratkou;594
České Budějovice;Štěpánovice;739
Tišnov;Štěpánovice;435
Moravské Budějovice;Štěpkov;89
Šternberk;Šternberk;11455
Litoměřice;Štětí;7210
Sedlčany;Štětkovice;287
Říčany;Štíhlice;164
Stod;Štichov;74
Kralovice;Štichovice;102
Kutná Hora;Štipoklasy;122
Znojmo;Štítary;525
Opava;Štítina;1033
Valašské Klobouky;Štítná nad Vláří-Popov;1864
Rokycany;Štítov;48
Zábřeh;Štíty;1720
Havlíčkův Brod;Štoky;1567
Kopřivnice;Štramberk;2952
Svitavy;Študlov;102
Valašské Klobouky;Študlov;438
Konice;Šubířov;220
Vimperk;Šumavské Hoštice;355
Pohořelice;Šumice;237
Uherský Brod;Šumice;1426
Znojmo;Šumná;516
Šumperk;Šumperk;22328
Uničov;Šumvald;1397
Vyškov;Švábenice;824
Jihlava;Švábov;67
Klatovy;Švihov;1416
Rakovník;Švihov;44
Tábor;Tábor;28731
Černošice;Tachlovice;743
Česká Lípa;Tachov;163
Tachov;Tachov;9879
Písek;Tálín;147
Tanvald;Tanvald;5188
Veselí nad Moravou;Tasov;477
Velké Meziříčí;Tasov;539
Boskovice;Tasovice;59
Znojmo;Tasovice;1162
Ústí nad Labem;Tašov;114
Kolín;Tatce;501
Lanškroun;Tatenice;748
Nýřany;Tatiná;217
Turnov;Tatobity;475
Sokolov;Tatrovice;150
Moravský Krumlov;Tavíkovice;519
Zlín;Tečovice;1111
Říčany;Tehov;728
Vlašim;Tehov;276
Říčany;Tehovec;483
Příbram;Těchařovice;44
Hradec Králové;Těchlovice;293
Děčín;Těchlovice;450
Pacov;Těchobuz;66
Žamberk;Těchonín;503
Telč;Telč;4521
Polička;Telecí;354
Šlapanice;Telnice;1319
Ústí nad Labem;Telnice;617
Týn nad Vltavou;Temelín;732
Písek;Temešvár;109
Kyjov;Těmice;767
Pelhřimov;Těmice;350
Rokycany;Těně;243
Mariánské Lázně;Teplá;2443
Teplice;Teplice;41227
Hranice;Teplice nad Bečvou;316
Broumov;Teplice nad Metují;1365
Karlovy Vary;Teplička;105
Benešov;Teplýšovice;411
Rokycany;Terešov;152
Hodonín;Terezín;339
Litoměřice;Terezín;2429
Havířov;Těrlicko;3951
Židlochovice;Těšany;1039
Znojmo;Těšetice;492
Olomouc;Těšetice;1094
Rokycany;Těškov;272
Opava;Těškovice;727
Prachatice;Těšovice;262
Sokolov;Těšovice;223
Rosice;Tetčice;933
Hořice;Tetín;131
Beroun;Tetín;736
Přelouč;Tetov;144
Blatná;Tchořovice;199
Frenštát pod Radhoštěm;Tichá;1507
Vlašim;Tichonice;176
Valašské Klobouky;Tichov;269
Havlíčkův Brod;Tis;313
Kralovice;Tis u Blatna;91
Ústí nad Labem;Tisá;786
Bílovec;Tísek;803
Benešov;Tisem;197
Český Brod;Tismice;427
Vysoké Mýto;Tisová;479
Tachov;Tisová;369
Hlinsko;Tisovec;285
Neratovice;Tišice;1884
Tišnov;Tišnov;7471
Tišnov;Tišnovská Nová Ves;77
Prostějov;Tištín;406
Nýřany;Tlučná;2659
Domažlice;Tlumačov;358
Otrokovice;Tlumačov;2090
Hořovice;Tlustice;789
Beroun;Tmaň;988
Hořovice;Točník;201
Příbram;Tochovice;530
Nepomuk;Tojice;86
Vlašim;Tomice;112
Vyškov;Topolany;289
Uherské Hradiště;Topolná;1375
Kolín;Toušice;287
Louny;Toužetín;249
Karlovy Vary;Toužim;3085
Přerov;Tovačov;2114
Olomouc;Tovéř;525
Uherské Hradiště;Traplice;1003
Litoměřice;Travčice;524
Ivančice;Trboušany;316
Domažlice;Trhanov;469
Hlinsko;Trhová Kamenice;791
Příbram;Trhové Dušníky;375
Trhové Sviny;Trhové Sviny;4318
Vlašim;Trhový Štěpánov;1092
Ústí nad Labem;Trmice;2571
Třebíč;Trnava;579
Vizovice;Trnava;970
Kopřivnice;Trnávka;633
Přelouč;Trnávka;180
Dobruška;Trnov;617
Nýřany;Trnová;781
Černošice;Trnová;255
Litoměřice;Trnovany;324
Moravský Krumlov;Trnové Pole;99
Frenštát pod Radhoštěm;Trojanovice;2164
Chrudim;Trojovice;153
Rokycany;Trokavec;87
Pohořelice;Troskotovice;587
Turnov;Troskovice;86
Dvůr Králové nad Labem;Trotina;67
Uničov;Troubelice;1590
Přerov;Troubky;1724
Kroměříž;Troubky-Zdislavice;393
Šlapanice;Troubsko;1897
Lanškroun;Trpík;66
Polička;Trpín;368
Stříbro;Trpísty;209
Světlá nad Sázavou;Trpišovice;145
Moravský Krumlov;Trstěnice;475
Mariánské Lázně;Trstěnice;317
Litomyšl;Trstěnice;430
Olomouc;Tršice;1418
Beroun;Trubín;382
Beroun;Trubská;153
Vodňany;Truskovice;165
Holice;Trusnov;182
Trutnov;Trutnov;25753
Litomyšl;Tržek;142
Frýdek-Místek;Třanovice;885
Moravská Třebová;Třebařov;773
Nepomuk;Třebčice;76
Hradec Králové;Třebechovice pod Orebem;4904
Soběslav;Třebějice;58
Moravské Budějovice;Třebelovice;374
Cheb;Třebeň;345
Třebíč;Třebenice;388
Lovosice;Třebenice;1508
Nymburk;Třebestovice;705
Benešov;Třebešice;82
Čáslav;Třebešice;218
Rychnov nad Kněžnou;Třebešov;227
Dačice;Třebětice;262
Holešov;Třebětice;231
Kutná Hora;Třebětín;98
Třebíč;Třebíč;30306
Dvůr Králové nad Labem;Třebihošť;381
Kladno;Třebichovice;492
Lovosice;Třebívlice;707
Slaný;Třebíz;198
Hořice;Třebnouševes;239
Rakovník;Třeboc;130
Strakonice;Třebohostice;278
Kravaře;Třebom;210
Třeboň;Třeboň;7090
Čáslav;Třebonín;114
Pardubice;Třebosice;196
Černošice;Třebotov;1144
Česká Třebová;Třebovice;670
Kolín;Třebovle;431
Příbram;Třebsko;225
Kladno;Třebusice;433
